transaction_id,store,date,quantity,flavour,sales
F1S0T1B0K1,Evergreen Market,2021/05/01,1,chocolate,1.99
F1Y8W1D8J1,Main Street,2021/05/01,3,caramel,5.97
F6S6J6V6K6,Evergreen Market,2021/05/01,2,blueberry,3.98
F9G2M9W2S9,Ice Cream Bazaar,2021/05/01,2,strawberry,3.18
G0A6M0N6X0,Main Street,2021/05/01,4,pistachio,7.96
G1L5P1X5B1,Evergreen Market,2021/05/01,3,vanilla,4.77
G9H5I9G5I9,Main Street,2021/05/01,4,strawberry,6.36
G9Z9S9D9N9,Main Street,2021/05/01,2,blueberry,3.98
I1H1A1I1Q1,Evergreen Market,2021/05/01,1,blueberry,1.99
I4Z1T4R1F4,The Arcade,2021/05/01,3,vanilla,4.77
I8S9G8U9Y8,Evergreen Market,2021/05/01,4,pistachio,7.96
J8Y8E8N8U8,The Arcade,2021/05/01,1,caramel,1.99
K2E1Y2O1E2,Main Street,2021/05/01,1,strawberry,1.59
K4S6N4M6J4,Main Street,2021/05/01,2,strawberry,3.18
L0L4Y0D4O0,The Arcade,2021/05/01,4,chocolate,7.96
L6X1M6P1S6,The Arcade,2021/05/01,3,caramel,5.97
L9Y5C9Z5V9,Evergreen Market,2021/05/01,3,vanilla,4.77
N3K2L3U2J3,Main Street,2021/05/01,3,pistachio,5.97
N3L9W3X9O3,Ice Cream Bazaar,2021/05/01,1,caramel,1.99
N5F0P5U0V5,Evergreen Market,2021/05/01,2,strawberry,3.18
O0P3W0R3R0,Ice Cream Bazaar,2021/05/01,5,caramel,9.95
O2O3P2L3K2,Main Street,2021/05/01,5,vanilla,7.95
O3D3D3Y3K3,The Arcade,2021/05/01,1,blueberry,1.99
P8P7N8A7P8,The Arcade,2021/05/01,5,vanilla,7.95
P8P8Z8D8B8,Main Street,2021/05/01,2,blueberry,3.98
Q1X8Y1P8L1,Ice Cream Bazaar,2021/05/01,4,caramel,7.96
Q2W6P2Y6S2,Ice Cream Bazaar,2021/05/01,2,pistachio,3.98
Q3T3V3O3F3,Evergreen Market,2021/05/01,2,caramel,3.98
Q6A0I6L0W6,Evergreen Market,2021/05/01,1,pistachio,1.99
Q8R8S8B8V8,Main Street,2021/05/01,1,blueberry,1.99
R3X1F3M1W3,The Arcade,2021/05/01,1,pistachio,1.99
R8D7K8Z7U8,Ice Cream Bazaar,2021/05/01,4,blueberry,7.96
R8N6I8J6Z8,Main Street,2021/05/01,3,caramel,5.97
T2F4Q2M4Q2,Ice Cream Bazaar,2021/05/01,4,vanilla,6.36
T5E4O5Z4X5,Main Street,2021/05/01,3,caramel,5.97
T5L7K5R7E5,Evergreen Market,2021/05/01,1,caramel,1.99
T5W3X5W3G5,Ice Cream Bazaar,2021/05/01,1,chocolate,1.99
T7G2P7P2U7,Ice Cream Bazaar,2021/05/01,1,strawberry,1.59
U1K3L1B3D1,Evergreen Market,2021/05/01,6,caramel,11.94
U3M5L3K5Z3,Evergreen Market,2021/05/01,1,vanilla,1.59
U7O3N7J3W7,The Arcade,2021/05/01,3,blueberry,5.97
U8U3B8V3D8,Evergreen Market,2021/05/01,1,chocolate,1.99
U8Z4U8T4G8,The Arcade,2021/05/01,1,strawberry,1.59
V4U0T4I0U4,The Arcade,2021/05/01,3,strawberry,4.77
V7I0V7X0L7,The Arcade,2021/05/01,3,blueberry,5.97
V9Z6F9Y6D9,The Arcade,2021/05/01,4,caramel,7.96
W3Z2V3W2W3,The Arcade,2021/05/01,6,strawberry,9.54
W4S8R4D8C4,The Arcade,2021/05/01,3,strawberry,4.77
W6Z8A6A8T6,Main Street,2021/05/01,3,pistachio,5.97
W7I0N7S0U7,The Arcade,2021/05/01,2,strawberry,3.18
X1R1N1P1Z1,Evergreen Market,2021/05/01,4,caramel,7.96
X3K4I3Y4H3,Main Street,2021/05/01,1,pistachio,1.99
Y0F3Y0Y3I0,Ice Cream Bazaar,2021/05/01,1,vanilla,1.59
Y4K3V4O3O4,Evergreen Market,2021/05/01,1,strawberry,1.59
Y7X2K7N2B7,Ice Cream Bazaar,2021/05/01,4,caramel,7.96
Y8G2C8G2J8,Evergreen Market,2021/05/01,5,blueberry,9.95
Y8V4L8E4B8,Evergreen Market,2021/05/01,6,chocolate,11.94
Y9G7K9O7W9,Evergreen Market,2021/05/01,4,chocolate,7.96
Z3K5X3S5R3,The Arcade,2021/05/01,3,vanilla,4.77
Z5U8U5J8D5,The Arcade,2021/05/01,4,chocolate,7.96
Z8T1A8A1T8,Main Street,2021/05/01,2,blueberry,3.98
Z9N3V9A3S9,Ice Cream Bazaar,2021/05/01,4,strawberry,6.36
A5V4T5P4I5,Ice Cream Bazaar,2021/05/02,4,strawberry,6.36
A7P4K7C4I7,Evergreen Market,2021/05/02,4,caramel,7.96
A9Z9P9Y9P9,Main Street,2021/05/02,1,chocolate,1.99
B4B6Y4W6L4,The Arcade,2021/05/02,2,pistachio,3.98
B4R6L4S6Z4,The Arcade,2021/05/02,3,caramel,5.97
C0A2G0N2I0,Ice Cream Bazaar,2021/05/02,4,pistachio,7.96
C0J2X0L2W0,The Arcade,2021/05/02,1,vanilla,1.59
C3B2A3D2L3,Ice Cream Bazaar,2021/05/02,3,chocolate,5.97
C5R3D5Q3U5,The Arcade,2021/05/02,5,caramel,9.95
C7U5J7S5Z7,Evergreen Market,2021/05/02,1,pistachio,1.99
D2J2Q2F2V2,Ice Cream Bazaar,2021/05/02,2,strawberry,3.18
D9O3J9F3O9,Ice Cream Bazaar,2021/05/02,4,pistachio,7.96
E1D8E1O8R1,Ice Cream Bazaar,2021/05/02,3,blueberry,5.97
E5A2V5Y2X5,The Arcade,2021/05/02,1,blueberry,1.99
F0L4U0L4T0,Ice Cream Bazaar,2021/05/02,3,pistachio,5.97
F0Y7J0W7U0,Evergreen Market,2021/05/02,1,caramel,1.99
F1W5U1P5Q1,Ice Cream Bazaar,2021/05/02,3,pistachio,5.97
F3R4Y3M4K3,Main Street,2021/05/02,2,pistachio,3.98
F6J2L6K2T6,The Arcade,2021/05/02,1,blueberry,1.99
G9R7G9M7R9,Main Street,2021/05/02,1,pistachio,1.99
H3F1E3S1F3,Ice Cream Bazaar,2021/05/02,3,caramel,5.97
H5M2E5C2L5,The Arcade,2021/05/02,2,chocolate,3.98
H5S0I5C0T5,Main Street,2021/05/02,5,pistachio,9.95
H7G5V7G5L7,Main Street,2021/05/02,3,strawberry,4.77
H8K9G8J9U8,Ice Cream Bazaar,2021/05/02,4,vanilla,6.36
I3D6A3R6B3,The Arcade,2021/05/02,3,pistachio,5.97
J0V4R0K4N0,Main Street,2021/05/02,2,blueberry,3.98
K7F1C7K1R7,The Arcade,2021/05/02,4,chocolate,7.96
K8C5C8Y5U8,Ice Cream Bazaar,2021/05/02,2,vanilla,3.18
L0D1B0X1K0,Main Street,2021/05/02,5,pistachio,9.95
L2E4E2I4U2,The Arcade,2021/05/02,3,chocolate,5.97
L7V1D7N1I7,Ice Cream Bazaar,2021/05/02,1,vanilla,1.59
L8F6K8C6W8,Evergreen Market,2021/05/02,4,caramel,7.96
L8N2K8P2O8,Main Street,2021/05/02,5,pistachio,9.95
L9Z8J9T8B9,Main Street,2021/05/02,4,strawberry,6.36
M1C7C1V7T1,Evergreen Market,2021/05/02,1,blueberry,1.99
M6N7T6M7I6,Main Street,2021/05/02,1,vanilla,1.59
M8Z5A8T5X8,The Arcade,2021/05/02,2,chocolate,3.98
N2U8Q2H8K2,Evergreen Market,2021/05/02,4,pistachio,7.96
N2Y2G2I2L2,Ice Cream Bazaar,2021/05/02,2,strawberry,3.18
N7E7V7M7A7,Evergreen Market,2021/05/02,2,blueberry,3.98
N8Y8O8J8J8,The Arcade,2021/05/02,3,caramel,5.97
O3D8W3W8S3,Main Street,2021/05/02,3,blueberry,5.97
O3P7X3E7G3,The Arcade,2021/05/02,3,vanilla,4.77
O4D9I4Z9N4,The Arcade,2021/05/02,5,blueberry,9.95
O5Z1A5C1U5,Ice Cream Bazaar,2021/05/02,2,vanilla,3.18
P3O8Y3Z8A3,Ice Cream Bazaar,2021/05/02,2,chocolate,3.98
P3U2F3J2O3,Main Street,2021/05/02,1,blueberry,1.99
P4B4V4M4T4,Evergreen Market,2021/05/02,4,blueberry,7.96
P5H7L5Q7D5,Ice Cream Bazaar,2021/05/02,5,blueberry,9.95
P5P1R5Z1V5,Main Street,2021/05/02,2,chocolate,3.98
P7K8Z7H8Y7,Ice Cream Bazaar,2021/05/02,3,strawberry,4.77
P9M2A9N2I9,Ice Cream Bazaar,2021/05/02,2,vanilla,3.18
Q1D5Y1F5O1,The Arcade,2021/05/02,2,pistachio,3.98
Q3C2D3W2D3,The Arcade,2021/05/02,3,strawberry,4.77
R0E1C0J1H0,Main Street,2021/05/02,3,caramel,5.97
R9I9C9P9B9,Ice Cream Bazaar,2021/05/02,3,blueberry,5.97
R9Q3V9Y3S9,The Arcade,2021/05/02,4,vanilla,6.36
S3Q0I3F0I3,Main Street,2021/05/02,3,strawberry,4.77
S8E9G8B9O8,The Arcade,2021/05/02,4,blueberry,7.96
T2O6M2I6K2,Main Street,2021/05/02,3,vanilla,4.77
T2S6O2K6N2,Ice Cream Bazaar,2021/05/02,4,chocolate,7.96
T7G5S7C5C7,The Arcade,2021/05/02,2,strawberry,3.18
T7W6G7M6H7,Evergreen Market,2021/05/02,3,vanilla,4.77
U2I9Y2T9W2,Main Street,2021/05/02,2,pistachio,3.98
V5C2M5O2X5,Evergreen Market,2021/05/02,2,strawberry,3.18
X4O9Z4J9Q4,Evergreen Market,2021/05/02,6,vanilla,9.54
Z0H0K0O0O0,Main Street,2021/05/02,2,chocolate,3.98
Z0S3W0N3C0,Evergreen Market,2021/05/02,2,caramel,3.98
Z4T9Z4W9L4,Ice Cream Bazaar,2021/05/02,2,chocolate,3.98
Z6A9G6A9M6,Main Street,2021/05/02,1,vanilla,1.59
Z6I0L6I0J6,Main Street,2021/05/02,3,vanilla,4.77
Z9K1G9C1T9,Main Street,2021/05/02,6,strawberry,9.54
B3C4C3B4Y3,The Arcade,2021/05/03,3,pistachio,5.97
C7S9N7F9S7,The Arcade,2021/05/03,1,vanilla,1.59
C7V7W7B7A7,Ice Cream Bazaar,2021/05/03,2,blueberry,3.98
D5O1X5N1F5,Ice Cream Bazaar,2021/05/03,3,blueberry,5.97
F2E1D2K1M2,Ice Cream Bazaar,2021/05/03,2,pistachio,3.98
F6C5P6K5H6,Ice Cream Bazaar,2021/05/03,3,chocolate,5.97
G6V2S6X2Z6,Evergreen Market,2021/05/03,4,pistachio,7.96
H1Y2P1T2Y1,The Arcade,2021/05/03,3,chocolate,5.97
I2B2H2E2G2,Ice Cream Bazaar,2021/05/03,1,pistachio,1.99
I4O8X4E8O4,The Arcade,2021/05/03,1,pistachio,1.99
I7U3M7U3B7,Ice Cream Bazaar,2021/05/03,3,chocolate,5.97
K0D1C0W1C0,Ice Cream Bazaar,2021/05/03,4,chocolate,7.96
K1F2R1L2V1,The Arcade,2021/05/03,4,blueberry,7.96
L0T9L0W9T0,The Arcade,2021/05/03,1,strawberry,1.59
L1O8C1H8N1,Main Street,2021/05/03,4,blueberry,7.96
L1Y6J1E6U1,Ice Cream Bazaar,2021/05/03,2,caramel,3.98
L2F2Y2J2F2,Main Street,2021/05/03,3,strawberry,4.77
L5L8K5T8A5,Main Street,2021/05/03,3,blueberry,5.97
M3X0Q3V0U3,Ice Cream Bazaar,2021/05/03,1,vanilla,1.59
O0L3C0N3H0,Main Street,2021/05/03,2,strawberry,3.18
O5B1S5E1J5,Ice Cream Bazaar,2021/05/03,1,chocolate,1.99
O8J9L8L9N8,The Arcade,2021/05/03,2,strawberry,3.18
P0C6D0F6V0,Main Street,2021/05/03,4,caramel,7.96
P9V8O9J8M9,Main Street,2021/05/03,2,caramel,3.98
Q9F5D9M5K9,The Arcade,2021/05/03,4,pistachio,7.96
R5Z3O5A3G5,Ice Cream Bazaar,2021/05/03,4,vanilla,6.36
R7I6S7K6N7,Ice Cream Bazaar,2021/05/03,4,pistachio,7.96
S1R2K1C2L1,Main Street,2021/05/03,2,strawberry,3.18
T1K1Q1K1Y1,Main Street,2021/05/03,2,blueberry,3.98
T2R8W2Z8Z2,Evergreen Market,2021/05/03,1,caramel,1.99
T3I8C3J8Y3,Evergreen Market,2021/05/03,3,blueberry,5.97
T3K1M3A1J3,Main Street,2021/05/03,2,strawberry,3.18
U2G8O2W8K2,Ice Cream Bazaar,2021/05/03,2,caramel,3.98
U9J8J9V8G9,Evergreen Market,2021/05/03,2,strawberry,3.18
V0V0P0W0O0,Main Street,2021/05/03,4,strawberry,6.36
V8U1P8M1B8,Evergreen Market,2021/05/03,4,chocolate,7.96
V8Z2Q8H2L8,The Arcade,2021/05/03,1,caramel,1.99
W0K1S0V1C0,The Arcade,2021/05/03,4,pistachio,7.96
W1T2F1P2N1,Evergreen Market,2021/05/03,2,strawberry,3.18
W1Y0T1W0N1,Main Street,2021/05/03,1,blueberry,1.99
W2M9A2E9B2,The Arcade,2021/05/03,1,strawberry,1.59
X0T1Z0O1P0,Main Street,2021/05/03,4,blueberry,7.96
X2B3R2Q3I2,Evergreen Market,2021/05/03,4,pistachio,7.96
Y1Q1B1H1W1,Ice Cream Bazaar,2021/05/03,3,chocolate,5.97
Y7N7A7L7P7,Ice Cream Bazaar,2021/05/03,1,caramel,1.99
Z3R3I3S3M3,Evergreen Market,2021/05/03,2,caramel,3.98
Z5D2T5O2W5,Evergreen Market,2021/05/03,3,strawberry,4.77
Z7R9I7C9M7,Main Street,2021/05/03,4,chocolate,7.96
A0Q0V0W0U0,The Arcade,2021/05/04,2,chocolate,3.98
A4L1R4K1O4,The Arcade,2021/05/04,2,strawberry,3.18
B5E9X5R9C5,The Arcade,2021/05/04,1,caramel,1.99
C1X9Q1Q9I1,Evergreen Market,2021/05/04,1,strawberry,1.59
E6I9Z6R9G6,Main Street,2021/05/04,2,strawberry,3.18
F0D0G0B0L0,Evergreen Market,2021/05/04,3,strawberry,4.77
F1S0G1C0V1,Main Street,2021/05/04,4,caramel,7.96
F7V1D7L1M7,Ice Cream Bazaar,2021/05/04,1,chocolate,1.99
F7Z3J7W3G7,Ice Cream Bazaar,2021/05/04,1,caramel,1.99
F9V6W9Y6I9,Main Street,2021/05/04,4,caramel,7.96
G6N0P6D0E6,Evergreen Market,2021/05/04,1,blueberry,1.99
H2Y1H2H1E2,The Arcade,2021/05/04,3,blueberry,5.97
H7U2C7V2R7,Main Street,2021/05/04,2,pistachio,3.98
I0V8R0O8R0,Ice Cream Bazaar,2021/05/04,2,strawberry,3.18
I1S3K1M3S1,Main Street,2021/05/04,3,chocolate,5.97
I6T4B6C4M6,Evergreen Market,2021/05/04,1,vanilla,1.59
J3I2I3M2O3,The Arcade,2021/05/04,1,strawberry,1.59
J5J8Z5U8B5,Evergreen Market,2021/05/04,1,blueberry,1.99
K1B5B1X5R1,Evergreen Market,2021/05/04,1,pistachio,1.99
K2D4N2G4Q2,Ice Cream Bazaar,2021/05/04,1,pistachio,1.99
K2R6F2E6Y2,Evergreen Market,2021/05/04,4,caramel,7.96
L4I1N4Q1Y4,Main Street,2021/05/04,4,blueberry,7.96
L8C6C8V6A8,Main Street,2021/05/04,3,vanilla,4.77
M6M4V6E4M6,Ice Cream Bazaar,2021/05/04,2,chocolate,3.98
N2O7O2J7N2,Ice Cream Bazaar,2021/05/04,2,vanilla,3.18
O0F2S0I2T0,Ice Cream Bazaar,2021/05/04,1,vanilla,1.59
O1Y3F1D3I1,Main Street,2021/05/04,3,blueberry,5.97
O9Q1W9N1U9,Evergreen Market,2021/05/04,4,strawberry,6.36
P0S7D0R7X0,Evergreen Market,2021/05/04,4,chocolate,7.96
P0V2K0S2Z0,Evergreen Market,2021/05/04,1,strawberry,1.59
P4S2A4J2H4,Evergreen Market,2021/05/04,4,strawberry,6.36
P4S9P4M9T4,The Arcade,2021/05/04,2,blueberry,3.98
P4T6N4U6L4,Ice Cream Bazaar,2021/05/04,2,strawberry,3.18
P9F3H9M3T9,Main Street,2021/05/04,2,chocolate,3.98
P9S2G9M2Q9,Evergreen Market,2021/05/04,4,caramel,7.96
Q2J1L2J1Q2,Evergreen Market,2021/05/04,4,vanilla,6.36
Q4J7D4Q7N4,Main Street,2021/05/04,1,chocolate,1.99
Q4P6S4H6F4,Main Street,2021/05/04,2,chocolate,3.98
Q5K4O5R4G5,The Arcade,2021/05/04,3,strawberry,4.77
Q6B0C6F0A6,Main Street,2021/05/04,2,chocolate,3.98
R0U6T0V6R0,Evergreen Market,2021/05/04,2,chocolate,3.98
R4D2U4X2H4,The Arcade,2021/05/04,3,pistachio,5.97
R9W0O9J0Q9,Main Street,2021/05/04,3,vanilla,4.77
T0T1M0I1X0,The Arcade,2021/05/04,4,strawberry,6.36
T1M4K1O4Y1,Ice Cream Bazaar,2021/05/04,3,vanilla,4.77
T5V8J5V8U5,Evergreen Market,2021/05/04,4,strawberry,6.36
T5Y9P5Z9A5,Evergreen Market,2021/05/04,1,caramel,1.99
T7Q7D7D7T7,Ice Cream Bazaar,2021/05/04,2,pistachio,3.98
U6H0C6G0T6,The Arcade,2021/05/04,3,caramel,5.97
U8U4E8Y4W8,Ice Cream Bazaar,2021/05/04,2,chocolate,3.98
V0E4H0D4F0,Evergreen Market,2021/05/04,4,caramel,7.96
V0U2U0S2W0,Ice Cream Bazaar,2021/05/04,2,pistachio,3.98
V4G1T4B1I4,The Arcade,2021/05/04,1,caramel,1.99
W0M5P0T5Y0,Ice Cream Bazaar,2021/05/04,3,chocolate,5.97
W5M4O5Z4Q5,The Arcade,2021/05/04,1,caramel,1.99
X0O1V0T1R0,Evergreen Market,2021/05/04,1,caramel,1.99
X1B1S1T1X1,Main Street,2021/05/04,4,blueberry,7.96
X3H6G3X6N3,Evergreen Market,2021/05/04,4,blueberry,7.96
Y9P4X9I4I9,Ice Cream Bazaar,2021/05/04,2,pistachio,3.98
Y9X6F9O6A9,The Arcade,2021/05/04,4,chocolate,7.96
Z8X6Y8V6J8,Main Street,2021/05/04,1,chocolate,1.99
A2D3Q2Z3N2,The Arcade,2021/05/05,4,vanilla,6.36
B2E6Z2M6U2,The Arcade,2021/05/05,1,chocolate,1.99
B2N6H2T6S2,Evergreen Market,2021/05/05,3,blueberry,5.97
B4G4E4B4T4,Ice Cream Bazaar,2021/05/05,2,chocolate,3.98
B8H5J8A5E8,Evergreen Market,2021/05/05,2,vanilla,3.18
C0G4N0P4I0,Main Street,2021/05/05,1,pistachio,1.99
C9E8Y9F8Y9,Evergreen Market,2021/05/05,4,chocolate,7.96
D7I6N7P6D7,Ice Cream Bazaar,2021/05/05,1,chocolate,1.99
D9J2V9V2R9,Ice Cream Bazaar,2021/05/05,3,strawberry,4.77
E1P9I1V9O1,Ice Cream Bazaar,2021/05/05,2,pistachio,3.98
E4H0P4D0U4,Evergreen Market,2021/05/05,2,chocolate,3.98
E7H6E7E6F7,The Arcade,2021/05/05,2,pistachio,3.98
F5O5S5T5H5,Evergreen Market,2021/05/05,2,vanilla,3.18
F7G7C7K7K7,Main Street,2021/05/05,1,strawberry,1.59
G6G0Q6X0E6,Evergreen Market,2021/05/05,2,caramel,3.98
H5X1B5W1E5,Ice Cream Bazaar,2021/05/05,3,chocolate,5.97
H6Z7T6G7Y6,Evergreen Market,2021/05/05,4,vanilla,6.36
H8O1S8E1D8,Main Street,2021/05/05,1,vanilla,1.59
I0K6G0T6H0,Ice Cream Bazaar,2021/05/05,3,pistachio,5.97
K0I9S0M9H0,Evergreen Market,2021/05/05,4,strawberry,6.36
K2U5K2Y5R2,Main Street,2021/05/05,3,pistachio,5.97
K5S8N5Q8W5,Evergreen Market,2021/05/05,3,blueberry,5.97
L0S6U0Z6E0,Evergreen Market,2021/05/05,3,strawberry,4.77
L8D3M8Z3R8,Evergreen Market,2021/05/05,1,chocolate,1.99
M3W8W3X8K3,Main Street,2021/05/05,2,caramel,3.98
M5F2B5B2B5,The Arcade,2021/05/05,4,chocolate,7.96
N1A6J1E6J1,Evergreen Market,2021/05/05,4,blueberry,7.96
N3N2I3H2R3,Ice Cream Bazaar,2021/05/05,2,chocolate,3.98
N4H8C4C8P4,Evergreen Market,2021/05/05,2,chocolate,3.98
N6B2R6H2I6,Ice Cream Bazaar,2021/05/05,4,pistachio,7.96
N8N9I8R9F8,The Arcade,2021/05/05,4,blueberry,7.96
O0Z6H0W6P0,Ice Cream Bazaar,2021/05/05,1,vanilla,1.59
O4T9G4K9G4,Ice Cream Bazaar,2021/05/05,3,strawberry,4.77
P0S9H0S9N0,Ice Cream Bazaar,2021/05/05,4,blueberry,7.96
Q1L8J1B8P1,Evergreen Market,2021/05/05,2,vanilla,3.18
Q3X3I3H3C3,The Arcade,2021/05/05,3,strawberry,4.77
Q4F9P4C9P4,Ice Cream Bazaar,2021/05/05,2,vanilla,3.18
Q4S1U4T1M4,Evergreen Market,2021/05/05,2,caramel,3.98
Q5P6Q5A6O5,Evergreen Market,2021/05/05,2,vanilla,3.18
Q8N4A8I4F8,Evergreen Market,2021/05/05,4,chocolate,7.96
R1G0S1H0W1,Main Street,2021/05/05,3,blueberry,5.97
R2R9T2U9G2,Ice Cream Bazaar,2021/05/05,1,blueberry,1.99
R4Q3O4W3Z4,Evergreen Market,2021/05/05,1,strawberry,1.59
R5M0N5A0G5,Evergreen Market,2021/05/05,3,pistachio,5.97
R6I7T6B7Y6,The Arcade,2021/05/05,4,caramel,7.96
T0H0A0O0C0,Evergreen Market,2021/05/05,4,chocolate,7.96
T6J7X6O7G6,Evergreen Market,2021/05/05,4,blueberry,7.96
T9Q9M9U9R9,Evergreen Market,2021/05/05,1,chocolate,1.99
U1E1B1Y1I1,Evergreen Market,2021/05/05,1,caramel,1.99
U5S8R5G8D5,The Arcade,2021/05/05,1,vanilla,1.59
V2R2L2L2Z2,Main Street,2021/05/05,2,blueberry,3.98
V3X3B3J3Z3,Main Street,2021/05/05,3,vanilla,4.77
V4C5J4B5E4,Ice Cream Bazaar,2021/05/05,3,blueberry,5.97
V4U3Q4C3R4,The Arcade,2021/05/05,2,blueberry,3.98
V4V7E4G7B4,Ice Cream Bazaar,2021/05/05,3,blueberry,5.97
X6H6J6Q6Y6,Evergreen Market,2021/05/05,4,chocolate,7.96
X7Q3T7S3E7,Main Street,2021/05/05,3,blueberry,5.97
Y0S6D0B6D0,The Arcade,2021/05/05,3,pistachio,5.97
Z2F7F2I7P2,The Arcade,2021/05/05,2,blueberry,3.98
A3K1S3Y1T3,Ice Cream Bazaar,2021/05/06,2,caramel,3.98
A4H1N4E1B4,Main Street,2021/05/06,1,blueberry,1.99
A4X7T4D7D4,Evergreen Market,2021/05/06,4,vanilla,6.36
A6Y7J6Z7J6,Evergreen Market,2021/05/06,4,blueberry,7.96
A8P8Z8Q8T8,Main Street,2021/05/06,4,vanilla,6.36
B4G4N4D4I4,The Arcade,2021/05/06,1,vanilla,1.59
C5I1F5V1U5,Main Street,2021/05/06,4,pistachio,7.96
D2B9L2V9S2,Ice Cream Bazaar,2021/05/06,2,pistachio,3.98
D4R3C4P3S4,Evergreen Market,2021/05/06,1,vanilla,1.59
D6J7Z6J7C6,Ice Cream Bazaar,2021/05/06,1,chocolate,1.99
E0I1R0Z1E0,The Arcade,2021/05/06,3,strawberry,4.77
E1T7C1C7Q1,Evergreen Market,2021/05/06,4,pistachio,7.96
E4Y1S4A1H4,Ice Cream Bazaar,2021/05/06,4,blueberry,7.96
F4H1I4Q1N4,Ice Cream Bazaar,2021/05/06,2,blueberry,3.98
F4P4D4N4K4,Main Street,2021/05/06,1,vanilla,1.59
F4Y0V4E0F4,Main Street,2021/05/06,4,strawberry,6.36
G0Q9E0Q9W0,Evergreen Market,2021/05/06,3,pistachio,5.97
G0V3E0J3W0,Main Street,2021/05/06,2,blueberry,3.98
G3C1R3M1R3,The Arcade,2021/05/06,3,blueberry,5.97
H0J3X0F3A0,Evergreen Market,2021/05/06,2,caramel,3.98
H0S2I0W2V0,Main Street,2021/05/06,2,strawberry,3.18
H7V7T7N7V7,Evergreen Market,2021/05/06,2,vanilla,3.18
I0Y1T0R1R0,Ice Cream Bazaar,2021/05/06,2,caramel,3.98
I6G1E6N1E6,Ice Cream Bazaar,2021/05/06,1,chocolate,1.99
I6X5S6C5A6,Main Street,2021/05/06,3,caramel,5.97
K4W1Q4W1A4,Main Street,2021/05/06,2,caramel,3.98
K7N9M7Q9Z7,Main Street,2021/05/06,1,vanilla,1.59
K7R8K7O8K7,Main Street,2021/05/06,2,chocolate,3.98
K8E4S8F4L8,The Arcade,2021/05/06,4,pistachio,7.96
K9B0G9L0D9,The Arcade,2021/05/06,3,blueberry,5.97
L0K2Q0K2T0,Evergreen Market,2021/05/06,4,chocolate,7.96
L1E3Y1U3N1,Main Street,2021/05/06,1,pistachio,1.99
L2K7M2X7R2,Evergreen Market,2021/05/06,2,chocolate,3.98
L2U7Z2I7O2,Evergreen Market,2021/05/06,1,blueberry,1.99
M1C5Z1N5N1,Main Street,2021/05/06,3,caramel,5.97
M5D1N5L1Q5,The Arcade,2021/05/06,3,vanilla,4.77
M8C4G8V4T8,Ice Cream Bazaar,2021/05/06,2,blueberry,3.98
M9E8A9Z8M9,Ice Cream Bazaar,2021/05/06,2,strawberry,3.18
O3J0C3T0C3,Main Street,2021/05/06,1,chocolate,1.99
O7T1O7B1K7,The Arcade,2021/05/06,1,chocolate,1.99
P7Q2K7B2F7,Evergreen Market,2021/05/06,3,blueberry,5.97
P9Y6K9S6X9,Main Street,2021/05/06,4,pistachio,7.96
Q2Q2C2G2H2,Ice Cream Bazaar,2021/05/06,3,pistachio,5.97
Q4O8W4G8P4,Evergreen Market,2021/05/06,2,caramel,3.98
Q7J9G7H9M7,Ice Cream Bazaar,2021/05/06,4,chocolate,7.96
R0V4E0J4G0,Ice Cream Bazaar,2021/05/06,1,strawberry,1.59
R1N2X1K2I1,Evergreen Market,2021/05/06,1,vanilla,1.59
R6P9A6S9C6,Ice Cream Bazaar,2021/05/06,3,blueberry,5.97
T2B3D2U3M2,The Arcade,2021/05/06,2,caramel,3.98
T4W0E4Z0X4,Main Street,2021/05/06,1,chocolate,1.99
U3L7R3K7N3,Evergreen Market,2021/05/06,2,chocolate,3.98
U5R1I5W1E5,Evergreen Market,2021/05/06,4,caramel,7.96
U5Z7G5X7S5,The Arcade,2021/05/06,3,pistachio,5.97
V2D2B2F2V2,Main Street,2021/05/06,4,blueberry,7.96
V4M5E4J5P4,The Arcade,2021/05/06,1,chocolate,1.99
V8D8V8Q8U8,Ice Cream Bazaar,2021/05/06,1,strawberry,1.59
V8J6F8Q6U8,Evergreen Market,2021/05/06,2,strawberry,3.18
V9T5D9H5T9,The Arcade,2021/05/06,1,pistachio,1.99
W0I8P0W8B0,Main Street,2021/05/06,1,blueberry,1.99
W3Q2T3D2Z3,The Arcade,2021/05/06,2,blueberry,3.98
W7K5Z7P5Y7,The Arcade,2021/05/06,4,chocolate,7.96
X4C6Q4P6S4,Evergreen Market,2021/05/06,4,pistachio,7.96
X5U7R5V7Z5,Evergreen Market,2021/05/06,4,pistachio,7.96
X6O5O6Y5B6,Ice Cream Bazaar,2021/05/06,4,vanilla,6.36
X7A0N7J0W7,Ice Cream Bazaar,2021/05/06,3,chocolate,5.97
X8E1W8T1V8,Evergreen Market,2021/05/06,3,vanilla,4.77
X9Q6X9P6U9,Evergreen Market,2021/05/06,2,strawberry,3.18
Y1H1H1Y1H1,The Arcade,2021/05/06,2,caramel,3.98
Y8S1Z8J1R8,Evergreen Market,2021/05/06,3,strawberry,4.77
Z1S6U1R6T1,Main Street,2021/05/06,4,blueberry,7.96
B3M9A3O9N3,Ice Cream Bazaar,2021/05/07,1,chocolate,1.99
B4K6E4N6W4,Evergreen Market,2021/05/07,3,chocolate,5.97
